Wall time,Step,Value
1746666219.7141662,50171,4676.619140625
1746666278.3108072,50261,14162.6689453125
1746666318.9720857,50322,12146.8994140625
1746666383.6868064,50422,8307.5810546875
1746666394.9070237,50440,16108.892578125
1746666438.0382156,50505,10056.1826171875
1746666498.400859,50598,10480.615234375
1746666501.7223804,50603,11276.8369140625
1746666525.9335804,50639,12886.0927734375
1746666563.8115046,50697,10601.763671875
1746666574.8568258,50714,12935.474609375
1746666600.521926,50752,12952.234375
1746666606.2979755,50761,9461.9990234375
1746666607.725245,50763,14532.29296875
1746666644.9889839,50819,9200.22265625
1746666697.1370425,50899,17097.67578125
1746666826.8707383,51094,8553.267578125
1746667069.2062702,51468,8330.017578125
1746667155.558573,51599,13978.8115234375
1746667156.2032,51600,14392.42578125
1746667286.0478754,51797,11275.4873046875
1746667374.225932,51930,7433.0693359375
1746667378.0818026,51936,13092.1142578125
1746667387.1233664,51950,5908.3720703125
1746667400.3743892,51971,7435.748046875
1746667428.0496683,52013,7043.09619140625
1746667576.7503242,52229,11952.015625
1746667598.4838665,52263,5521.77001953125
1746667620.868902,52297,8291.904296875
1746667657.0051098,52352,11962.4833984375
1746667665.225662,52364,15204.9326171875
1746667687.8421435,52399,3970.51416015625
1746667780.4649277,52539,11198.8134765625
1746667785.9361324,52547,8295.9013671875
1746667847.749842,52641,5910.37744140625
1746667864.1783018,52666,12313.009765625
1746668060.180115,52967,11201.9921875
1746668124.9871519,53065,15258.6845703125
1746668131.8360164,53076,11710.80078125
1746668135.5538871,53082,8542.451171875
1746668247.9000223,53254,12057.158203125
1746668481.6249025,53612,6476.33056640625
1746668488.7850893,53623,6186.1298828125
1746668611.4281442,53810,10113.623046875
1746668723.1673183,53982,11097.7861328125
1746668759.7334135,54041,6814.248046875
1746668826.9571693,54147,7180.77294921875
1746668911.3320196,54265,11227.501953125
1746669038.60447,54458,10934.5732421875
1746669123.5979512,54588,12177.751953125
1746669126.0455382,54592,16850.359375
1746669133.9401643,54605,8643.3623046875
1746669239.1808515,54766,12122.7607421875
1746669383.8534398,54985,9737.0361328125
1746669437.290842,55065,8776.9033203125
1746669446.8662944,55079,10071.7216796875
1746669473.947278,55120,9139.0673828125
1746669477.813565,55126,13760.669921875
1746669492.25899,55148,7388.916015625
1746669497.932686,55157,14101.8232421875
1746669563.47982,55261,14769.8330078125
1746669574.4842737,55279,10692.8740234375
1746669631.2357485,55367,12493.2392578125
1746669718.5498428,55499,12115.7490234375
1746669770.1779695,55580,8684.177734375
1746669772.0524063,55583,11833.8359375
1746669774.0482972,55586,12255.7041015625
1746669787.1262178,55607,12986.056640625
1746669801.513671,55629,10404.4951171875
1746669821.0865943,55659,14483.822265625
1746669860.0151675,55718,12005.0380859375
1746669960.244386,55870,8174.15673828125
1746670033.827842,55982,14438.8955078125
1746670052.594576,56011,12621.5634765625
1746670079.5565455,56052,11337.998046875
1746670132.4719164,56132,7383.18017578125
1746670156.6656225,56168,12108.2666015625
1746670183.8018517,56210,12193.5849609375
1746670231.409471,56274,13400.7177734375
1746670241.504825,56290,9100.8740234375
1746670242.1179738,56291,7214.2490234375
1746670259.6245613,56319,10038.6982421875
1746670361.4113398,56477,9032.2626953125
1746670363.9471684,56481,9839.0029296875
1746670367.7572374,56487,10332.6572265625
1746670543.5554168,56761,6327.84765625
1746670563.5109265,56791,8694.9228515625
1746670564.86225,56793,7348.44580078125
1746670654.750826,56932,12775.9248046875
1746670672.5544033,56959,7370.82568359375
1746670750.1386006,57066,9671.326171875
1746670926.013044,57301,11765.3642578125
1746671024.1300313,57412,10972.626953125
1746671053.1629164,57451,8499.333984375
1746671143.4807293,57585,10782.5263671875
1746671150.177534,57595,11197.32421875
1746671276.6845386,57781,17109.904296875
1746671284.0089083,57792,16328.0810546875
1746671355.0818613,57898,13453.8134765625
1746671385.7179356,57944,8164.97314453125
1746671399.7175362,57966,9768.173828125
1746671407.6274004,57978,13299.7861328125
1746671534.8130162,58170,11074.0009765625
1746671671.789663,58367,17361.384765625
1746671692.011289,58397,15976.8642578125
1746671697.4355755,58405,9332.146484375
1746671724.6488216,58447,12534.8369140625
1746671838.239486,58615,11413.6962890625
1746671865.0304706,58655,8368.96875
1746671913.4795744,58730,9828.7099609375
1746671937.3756764,58766,11811.50390625
1746672003.786907,58865,10195.5380859375
1746672134.6815019,59057,16339.7080078125
1746672280.5785136,59272,9421.509765625
1746672324.9284828,59340,15803.7109375
1746672422.6284537,59485,15928.7509765625
1746672468.828259,59553,7783.6064453125
1746672470.1860137,59555,9312.9794921875
1746672564.16297,59693,12751.4970703125
1746672704.0952494,59898,7617.37060546875
1746672755.5794513,59972,6998.7197265625
1746672775.5923653,60001,9950.6416015625
1746672784.5785365,60014,8540.7841796875
1746672858.8231347,60125,12673.3779296875
1746672895.6030357,60179,9722.150390625
1746672964.0410054,60280,15634.1650390625
1746673069.4481761,60431,5515.1240234375
1746673425.3079953,60958,10831.849609375
1746673570.847498,61178,12060.1572265625
1746673598.7259617,61219,9874.9580078125
1746673711.575036,61386,11981.67578125
1746673717.4935071,61395,8095.6953125
1746673719.5112615,61398,12795.3515625
1746673796.6446664,61511,11184.03125
1746673867.0444653,61616,8807.087890625
1746673897.1469858,61660,12731.94140625
1746673939.6424217,61725,12532.1201171875
1746673951.3305714,61742,10468.4619140625
1746673995.8469093,61808,15104.1162109375
1746674060.7207859,61904,11786.6953125
1746674062.1076112,61906,5584.1005859375
1746674085.791621,61941,10741.0166015625
1746674104.0370405,61969,6776.78466796875
1746674117.3939233,61990,7153.486328125
1746674118.0203214,61991,6808.177734375
1746674158.7345088,62052,7029.89794921875
1746674178.110541,62081,13095.0498046875
1746674324.232417,62297,13398.5751953125
1746674352.2037303,62338,11677.6162109375
1746674356.235541,62344,9356.5078125
1746674384.6457934,62386,8599.455078125
1746674451.1070628,62487,14574.3994140625
1746674505.3177516,62558,11299.34765625
1746674506.773269,62560,13490.357421875
1746674596.9636033,62693,8788.8251953125
1746674683.300268,62820,12766.23828125
1746674693.5729115,62835,10686.990234375
1746674718.0343552,62871,11705.578125
1746674781.7643752,62968,16272.5439453125
1746674851.233615,63071,13365.11328125
1746674903.9768407,63150,7932.5771484375
1746674911.1533728,63161,6371.6630859375
1746674925.8709424,63184,9969.5712890625
1746674968.06348,63248,12678.3984375
1746675184.4089026,63568,6429.73974609375
1746675220.9978313,63622,9195.2158203125
1746675262.478482,63687,10996.0263671875
1746675325.6104054,63777,10248.1123046875
1746675388.6871133,63873,7782.81689453125
1746675409.9883263,63905,7763.76025390625
1746675450.308925,63968,9293.7451171875
1746675533.0307186,64091,7534.05126953125
1746675557.9411016,64128,14321.736328125
1746675809.1032276,64499,8116.72705078125
1746675881.4182458,64598,12987.1181640625
1746675901.8029404,64629,10941.6796875
1746676081.1983762,64894,13318.7880859375
1746676103.9981961,64928,6005.20166015625
1746676117.539076,64948,12628.400390625
1746676286.5477676,65199,12496.2880859375
1746676370.0799606,65325,8703.814453125
1746676401.873844,65372,13741.142578125
1746676430.8400776,65417,11430.22265625
1746676448.7037778,65445,10912.0654296875
1746676450.5949593,65448,13193.724609375
1746676502.5590785,65525,8391.96484375
1746676512.4814851,65539,12185.197265625
1746676525.4899933,65558,8896.30078125
1746676610.7193363,65684,10709.916015625
1746676635.0337815,65722,11130.3623046875
1746676655.392669,65753,11347.51953125
1746676663.5974011,65765,6959.513671875
1746676701.1640775,65820,10136.443359375
1746676715.4886832,65841,10048.8349609375
1746676727.0134354,65858,8476.38671875
1746676778.0287664,65933,6528.86083984375
1746676793.525955,65956,10708.93359375
1746676814.8702576,65987,8903.0390625
1746676893.4792697,66103,10790.5849609375
1746676900.3001888,66113,9823.7421875
1746676955.1120596,66198,11432.1513671875
1746676963.2937863,66210,15236.0888671875
1746676976.233573,66230,13050.2646484375
1746676985.3044648,66244,14017.3994140625
1746677016.171293,66292,12387.361328125
1746677163.6872509,66509,8654.7919921875
1746677248.4827921,66633,7816.697265625
1746677261.4879298,66652,12031.8427734375
1746677269.5352538,66664,7237.37353515625
1746677286.3894382,66680,14211.5830078125
1746677287.930645,66682,13422.890625
1746677298.3197618,66697,9186.849609375
1746677325.937197,66739,7729.2744140625
1746677327.8304226,66742,11064.34765625
1746677353.2842832,66780,7934.6923828125
1746677560.8370967,67090,12879.87109375
1746677623.7120302,67183,15185.5087890625
1746677660.1607523,67237,12907.1865234375
1746677689.6434696,67281,5009.03515625
1746677759.1391246,67386,6235.03564453125
1746677773.4536133,67407,7656.05517578125
1746677794.8778865,67439,6397.6875
1746677843.7781541,67511,5993.23876953125
1746677851.9344623,67523,7602.47509765625
1746677852.601142,67524,10642.505859375
1746678105.9711168,67834,11055.3173828125
1746678123.516737,67860,11838.6962890625
1746678128.8784215,67868,6452.77001953125
1746678149.6261923,67898,8838.939453125
1746678215.4167717,67994,8424.4091796875
1746678230.482069,68015,8692.15234375
1746678267.953677,68069,10583.9482421875
1746678351.2042391,68188,13428.37890625
1746678437.5638318,68311,13610.20703125
1746678477.397999,68368,10139.5087890625
1746678524.6935387,68438,15958.7421875
1746678536.9041634,68456,10129.9248046875
1746678624.6343799,68587,10300.79296875
1746678645.7248218,68619,9474.5693359375
1746678648.324808,68623,8936.78125
1746678676.590531,68664,10255.1064453125
1746678795.8994687,68826,11091.8857421875
1746678803.6548421,68837,14198.263671875
1746678962.4562852,69066,16747.431640625
1746678965.8945723,69071,7480.1455078125
1746679076.7694278,69234,13498.103515625
1746679146.6353927,69336,13106.2939453125
1746679208.8302426,69427,8252.587890625
1746679231.4902573,69460,11843.0595703125
1746679239.7787964,69472,14281.3125
1746679279.7331042,69529,10011.248046875
1746679357.063963,69640,13964.4365234375
1746679371.1726933,69660,13598.4423828125
1746679381.7957022,69675,11258.88671875
1746679418.9842997,69728,9170.9599609375
1746679457.2242115,69785,12194.9384765625
1746679482.08663,69822,8795.265625
1746679642.7680395,70054,9191.6279296875
1746679741.8675342,70195,15203.423828125
1746679841.217959,70337,8628.240234375
1746679842.7361894,70339,11558.5283203125
1746679857.342804,70360,13059.6025390625
1746679874.9293222,70385,13527.2607421875
1746680015.458096,70588,9746.759765625
1746680018.9741774,70593,17874.419921875
1746680049.7076964,70637,10048.7890625
1746680059.0156908,70650,7725.59716796875
1746680122.693183,70741,14274.5283203125
1746680220.1010897,70875,16725.775390625
1746680272.548131,70951,11475.75
1746680277.1309233,70958,16180.875
1746680314.7814484,71013,10124.94921875
1746680362.100107,71081,11892.3759765625
1746680416.9657462,71159,10791.2763671875
1746680449.826683,71206,11436.1005859375
1746680460.986674,71223,11517.62109375
1746680482.8301587,71256,7912.0830078125
1746680553.139474,71356,14206.31640625
1746680612.5862162,71441,14091.1689453125
1746680787.4199443,71694,10025.44921875
1746680852.7052429,71760,10942.951171875
1746680864.6604588,71768,7297.74267578125
1746680896.6556942,71802,10094.326171875
